id,leftFileId,leftFilePath,rightFileId,rightFilePath,similarity,totalOverlap,longestFragment,leftCovered,rightCovered
3048,15,baselines_work/cohorte/java/CODE_ESTRU_JAVA_002/CODE_ESTRU_JAVA_002.java,45,baselines_work/cohorte/java/CODE_IDENT_JAVA_002/CODE_IDENT_JAVA_002.java,0.6,42,9,21,21
3049,15,baselines_work/cohorte/java/CODE_ESTRU_JAVA_002/CODE_ESTRU_JAVA_002.java,46,baselines_work/cohorte/java/CODE_IDENT_JAVA_002_COPY/CODE_IDENT_JAVA_002.java,0.6,42,9,21,21
4714,68,baselines_work/cohorte/java/CODE_IDENT_JAVA_013/CODE_IDENT_JAVA_013.java,71,baselines_work/cohorte/java/CODE_IDENT_JAVA_013_COPY/CODE_IDENT_JAVA_013.java,0.9130434782608695,42,8,21,21
2174,0,baselines_work/cohorte/java/CODE_DIF_JAVA_004/CODE_DIF_JAVA_004.java,3,baselines_work/cohorte/java/CODE_DIF_JAVA_006/CODE_DIF_JAVA_006.java,0.2546583850931677,41,4,19,22
2245,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,7,baselines_work/cohorte/java/CODE_DIF_JAVA_007/CODE_DIF_JAVA_007.java,0.17446808510638298,41,6,24,17
2248,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,12,baselines_work/cohorte/java/CODE_DIF_JAVA_010/CODE_DIF_JAVA_010.java,0.14487632508833923,41,10,23,18
3468,25,baselines_work/cohorte/java/CODE_ESTRU_JAVA_010/CODE_ESTRU_JAVA_010.java,36,baselines_work/cohorte/java/CODE_FUN_JAVA_010/CODE_FUN_JAVA_010.java,0.2631578947368421,40,4,22,18
4684,67,baselines_work/cohorte/java/CODE_IDENT_JAVA_011/CODE_IDENT_JAVA_011.java,65,baselines_work/cohorte/java/CODE_IDENT_JAVA_011_COPY/CODE_IDENT_JAVA_011.java,0.9090909090909091,40,10,20,20
1963,1,baselines_work/cohorte/java/CODE_DIF_JAVA_001/CODE_DIF_JAVA_001.java,8,baselines_work/cohorte/java/CODE_DIF_JAVA_011/CODE_DIF_JAVA_011.java,0.21081081081081082,39,5,18,21
3107,17,baselines_work/cohorte/java/CODE_ESTRU_JAVA_003/CODE_ESTRU_JAVA_003.java,49,baselines_work/cohorte/java/CODE_IDENT_JAVA_003/CODE_IDENT_JAVA_003.java,0.5205479452054794,38,7,19,19
3108,17,baselines_work/cohorte/java/CODE_ESTRU_JAVA_003/CODE_ESTRU_JAVA_003.java,48,baselines_work/cohorte/java/CODE_IDENT_JAVA_003_COPY/CODE_IDENT_JAVA_003.java,0.5205479452054794,38,7,19,19
2275,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,33,baselines_work/cohorte/java/CODE_FUN_JAVA_007/CODE_FUN_JAVA_007.java,0.18947368421052632,36,7,19,17
2676,8,baselines_work/cohorte/java/CODE_DIF_JAVA_011/CODE_DIF_JAVA_011.java,39,baselines_work/cohorte/java/CODE_FUN_JAVA_009/CODE_FUN_JAVA_009.java,0.19553072625698323,35,3,14,21
3543,22,baselines_work/cohorte/java/CODE_ESTRU_JAVA_011/CODE_ESTRU_JAVA_011.java,67,baselines_work/cohorte/java/CODE_IDENT_JAVA_011/CODE_IDENT_JAVA_011.java,0.8292682926829268,34,10,17,17
3544,22,baselines_work/cohorte/java/CODE_ESTRU_JAVA_011/CODE_ESTRU_JAVA_011.java,65,baselines_work/cohorte/java/CODE_IDENT_JAVA_011_COPY/CODE_IDENT_JAVA_011.java,0.8292682926829268,34,10,17,17
2838,11,baselines_work/cohorte/java/CODE_DIF_JAVA_014/CODE_DIF_JAVA_014.java,18,baselines_work/cohorte/java/CODE_DIF_JAVA_015/CODE_DIF_JAVA_015.java,0.10855263157894737,33,3,14,19
2037,6,baselines_work/cohorte/java/CODE_DIF_JAVA_002/CODE_DIF_JAVA_002.java,9,baselines_work/cohorte/java/CODE_DIF_JAVA_012/CODE_DIF_JAVA_012.java,0.22535211267605634,32,4,15,17
2322,3,baselines_work/cohorte/java/CODE_DIF_JAVA_006/CODE_DIF_JAVA_006.java,18,baselines_work/cohorte/java/CODE_DIF_JAVA_015/CODE_DIF_JAVA_015.java,0.10810810810810811,32,5,16,16
2650,8,baselines_work/cohorte/java/CODE_DIF_JAVA_011/CODE_DIF_JAVA_011.java,14,baselines_work/cohorte/java/CODE_DIF_JAVA_013/CODE_DIF_JAVA_013.java,0.13793103448275862,32,3,16,16
2988,13,baselines_work/cohorte/java/CODE_ESTRU_JAVA_001/CODE_ESTRU_JAVA_001.java,43,baselines_work/cohorte/java/CODE_IDENT_JAVA_001/CODE_IDENT_JAVA_001.java,0.8,32,8,16,16
2989,13,baselines_work/cohorte/java/CODE_ESTRU_JAVA_001/CODE_ESTRU_JAVA_001.java,52,baselines_work/cohorte/java/CODE_IDENT_JAVA_001_COPY/CODE_IDENT_JAVA_001.java,0.8,32,8,16,16
3165,20,baselines_work/cohorte/java/CODE_ESTRU_JAVA_004/CODE_ESTRU_JAVA_004.java,54,baselines_work/cohorte/java/CODE_IDENT_JAVA_004/CODE_IDENT_JAVA_004.java,0.367816091954023,32,8,15,17
3166,20,baselines_work/cohorte/java/CODE_ESTRU_JAVA_004/CODE_ESTRU_JAVA_004.java,50,baselines_work/cohorte/java/CODE_IDENT_JAVA_004_COPY/CODE_IDENT_JAVA_004.java,0.367816091954023,32,8,15,17
3968,38,baselines_work/cohorte/java/CODE_FUN_JAVA_006/CODE_FUN_JAVA_006.java,51,baselines_work/cohorte/java/CODE_IDENT_JAVA_006/CODE_IDENT_JAVA_006.java,0.38095238095238093,32,5,18,14
3969,38,baselines_work/cohorte/java/CODE_FUN_JAVA_006/CODE_FUN_JAVA_006.java,53,baselines_work/cohorte/java/CODE_IDENT_JAVA_006_COPY/CODE_IDENT_JAVA_006.java,0.38095238095238093,32,5,18,14
4294,43,baselines_work/cohorte/java/CODE_IDENT_JAVA_001/CODE_IDENT_JAVA_001.java,52,baselines_work/cohorte/java/CODE_IDENT_JAVA_001_COPY/CODE_IDENT_JAVA_001.java,0.8,32,8,16,16
2682,8,baselines_work/cohorte/java/CODE_DIF_JAVA_011/CODE_DIF_JAVA_011.java,42,baselines_work/cohorte/java/CODE_FUN_JAVA_015/CODE_FUN_JAVA_015.java,0.15873015873015872,30,3,16,14
3278,16,baselines_work/cohorte/java/CODE_ESTRU_JAVA_006/CODE_ESTRU_JAVA_006.java,51,baselines_work/cohorte/java/CODE_IDENT_JAVA_006/CODE_IDENT_JAVA_006.java,0.5084745762711864,30,9,15,15
3279,16,baselines_work/cohorte/java/CODE_ESTRU_JAVA_006/CODE_ESTRU_JAVA_006.java,53,baselines_work/cohorte/java/CODE_IDENT_JAVA_006_COPY/CODE_IDENT_JAVA_006.java,0.5084745762711864,30,9,15,15
4168,37,baselines_work/cohorte/java/CODE_FUN_JAVA_012/CODE_FUN_JAVA_012.java,41,baselines_work/cohorte/java/CODE_FUN_JAVA_013/CODE_FUN_JAVA_013.java,0.4,30,4,15,15
4701,66,baselines_work/cohorte/java/CODE_IDENT_JAVA_012/CODE_IDENT_JAVA_012.java,69,baselines_work/cohorte/java/CODE_IDENT_JAVA_012_COPY/CODE_IDENT_JAVA_012.java,0.9375,30,9,15,15
3136,20,baselines_work/cohorte/java/CODE_ESTRU_JAVA_004/CODE_ESTRU_JAVA_004.java,21,baselines_work/cohorte/java/CODE_ESTRU_JAVA_008/CODE_ESTRU_JAVA_008.java,0.3815789473684211,29,6,10,19
3173,20,baselines_work/cohorte/java/CODE_ESTRU_JAVA_004/CODE_ESTRU_JAVA_004.java,56,baselines_work/cohorte/java/CODE_IDENT_JAVA_008/CODE_IDENT_JAVA_008.java,0.3815789473684211,29,6,10,19
3174,20,baselines_work/cohorte/java/CODE_ESTRU_JAVA_004/CODE_ESTRU_JAVA_004.java,60,baselines_work/cohorte/java/CODE_IDENT_JAVA_008_COPY/CODE_IDENT_JAVA_008.java,0.3815789473684211,29,6,10,19
1997,1,baselines_work/cohorte/java/CODE_DIF_JAVA_001/CODE_DIF_JAVA_001.java,42,baselines_work/cohorte/java/CODE_FUN_JAVA_015/CODE_FUN_JAVA_015.java,0.16666666666666666,26,4,12,14
2183,0,baselines_work/cohorte/java/CODE_DIF_JAVA_004/CODE_DIF_JAVA_004.java,18,baselines_work/cohorte/java/CODE_DIF_JAVA_015/CODE_DIF_JAVA_015.java,0.0959409594095941,26,4,12,14
1965,1,baselines_work/cohorte/java/CODE_DIF_JAVA_001/CODE_DIF_JAVA_001.java,14,baselines_work/cohorte/java/CODE_DIF_JAVA_013/CODE_DIF_JAVA_013.java,0.12562814070351758,25,3,13,12
2180,0,baselines_work/cohorte/java/CODE_DIF_JAVA_004/CODE_DIF_JAVA_004.java,9,baselines_work/cohorte/java/CODE_DIF_JAVA_012/CODE_DIF_JAVA_012.java,0.1524390243902439,25,7,14,11
2246,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,5,baselines_work/cohorte/java/CODE_DIF_JAVA_008/CODE_DIF_JAVA_008.java,0.09157509157509157,25,5,13,12
2250,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,9,baselines_work/cohorte/java/CODE_DIF_JAVA_012/CODE_DIF_JAVA_012.java,0.11214953271028037,24,3,13,11
2388,7,baselines_work/cohorte/java/CODE_DIF_JAVA_007/CODE_DIF_JAVA_007.java,14,baselines_work/cohorte/java/CODE_DIF_JAVA_013/CODE_DIF_JAVA_013.java,0.10212765957446808,24,6,12,12
2800,14,baselines_work/cohorte/java/CODE_DIF_JAVA_013/CODE_DIF_JAVA_013.java,32,baselines_work/cohorte/java/CODE_FUN_JAVA_008/CODE_FUN_JAVA_008.java,0.1437125748502994,24,5,14,10
2801,14,baselines_work/cohorte/java/CODE_DIF_JAVA_013/CODE_DIF_JAVA_013.java,39,baselines_work/cohorte/java/CODE_FUN_JAVA_009/CODE_FUN_JAVA_009.java,0.12060301507537688,24,3,13,11
4134,40,baselines_work/cohorte/java/CODE_FUN_JAVA_011/CODE_FUN_JAVA_011.java,37,baselines_work/cohorte/java/CODE_FUN_JAVA_012/CODE_FUN_JAVA_012.java,0.3116883116883117,24,7,12,12
1960,1,baselines_work/cohorte/java/CODE_DIF_JAVA_001/CODE_DIF_JAVA_001.java,5,baselines_work/cohorte/java/CODE_DIF_JAVA_008/CODE_DIF_JAVA_008.java,0.10648148148148148,23,3,11,12
2584,12,baselines_work/cohorte/java/CODE_DIF_JAVA_010/CODE_DIF_JAVA_010.java,8,baselines_work/cohorte/java/CODE_DIF_JAVA_011/CODE_DIF_JAVA_011.java,0.08679245283018867,23,2,11,12
2253,4,baselines_work/cohorte/java/CODE_DIF_JAVA_005/CODE_DIF_JAVA_005.java,18,baselines_work/cohorte/java/CODE_DIF_JAVA_015/CODE_DIF_JAVA_015.java,0.06542056074766354,21,2,13,8
