submissionName1,submissionName2,averageSimilarity,maxSimilarity
65,61,0.16071428571428573,0.17307692307692307
54,62,0.1565217391304348,0.21428571428571427
39,48,0.15625,0.16666666666666666
1,64,0.15254237288135594,0.24324324324324326
0,64,0.15254237288135594,0.24324324324324326
2,64,0.15254237288135594,0.24324324324324326
65,64,0.15037593984962405,0.19230769230769232
67,68,0.14772727272727273,0.16049382716049382
58,69,0.14754098360655737,0.16363636363636364
63,66,0.14705882352941177,0.15037593984962405
53,62,0.144,0.17307692307692307
61,64,0.14184397163120568,0.16666666666666666
60,64,0.14184397163120568,0.16666666666666666
1,59,0.140625,0.24324324324324326
58,62,0.140625,0.16363636363636364
0,59,0.140625,0.24324324324324326
2,59,0.140625,0.24324324324324326
65,59,0.13986013986013987,0.19230769230769232
58,70,0.13924050632911392,0.2
51,64,0.13846153846153847,0.1836734693877551
53,66,0.13612565445026178,0.25
60,59,0.13245033112582782,0.16666666666666666
54,68,0.13138686131386862,0.21428571428571427
67,71,0.12972972972972974,0.14814814814814814
51,59,0.12857142857142856,0.1836734693877551
68,66,0.1282051282051282,0.15789473684210525
58,71,0.12578616352201258,0.18181818181818182
54,71,0.1232876712328767,0.21428571428571427
53,68,0.12244897959183673,0.17307692307692307
72,49,0.12162162162162163,0.16363636363636364
69,64,0.12162162162162163,0.13432835820895522
65,63,0.11891891891891893,0.21153846153846154
60,49,0.11764705882352941,0.15
58,63,0.11702127659574468,0.2
53,71,0.11538461538461539,0.17307692307692307
64,68,0.11363636363636363,0.12345679012345678
61,70,0.11042944785276074,0.15
53,63,0.10810810810810811,0.19230769230769232
62,68,0.10714285714285714,0.1232876712328767
1,63,0.10588235294117647,0.24324324324324326
0,63,0.10588235294117647,0.24324324324324326
2,63,0.10588235294117647,0.24324324324324326
69,70,0.10588235294117647,0.13432835820895522
67,59,0.10465116279069768,0.1111111111111111
62,66,0.10377358490566038,0.1506849315068493
59,70,0.10309278350515463,0.10989010989010989
58,66,0.10309278350515463,0.18181818181818182
64,73,0.10256410256410256,0.12345679012345678
62,71,0.1016949152542373,0.1232876712328767
69,63,0.1,0.14925373134328357
69,73,0.09944751381215469,0.13432835820895522
59,73,0.0975609756097561,0.10989010989010989
52,66,0.0972972972972973,0.1956521739130435
59,68,0.0967741935483871,0.0989010989010989
43,66,0.0962566844919786,0.1875
49,71,0.09137055837563451,0.0967741935483871
68,71,0.09045226130653267,0.09473684210526316
60,66,0.09045226130653267,0.15
42,63,0.08866995073891626,0.12857142857142856
71,73,0.08256880733944955,0.08653846153846154
64,66,0.08181818181818182,0.1111111111111111
59,66,0.0782608695652174,0.0989010989010989
73,63,0.0728744939271255,0.07894736842105263
68,63,0.0,0.0
71,63,0.0,0.0
62,63,0.0,0.0
49,63,0.0,0.0
4,63,0.0,0.0
40,63,0.0,0.0
45,63,0.0,0.0
6,63,0.0,0.0
8,63,0.0,0.0
55,63,0.0,0.0
11,63,0.0,0.0
15,63,0.0,0.0
67,63,0.0,0.0
61,63,0.0,0.0
43,63,0.0,0.0
74,63,0.0,0.0
39,63,0.0,0.0
48,63,0.0,0.0
70,63,0.0,0.0
46,63,0.0,0.0
44,63,0.0,0.0
17,63,0.0,0.0
20,63,0.0,0.0
24,63,0.0,0.0
72,63,0.0,0.0
5,63,0.0,0.0
26,63,0.0,0.0
27,63,0.0,0.0
54,63,0.0,0.0
25,63,0.0,0.0
60,63,0.0,0.0
28,63,0.0,0.0
29,63,0.0,0.0
52,63,0.0,0.0
14,63,0.0,0.0
9,63,0.0,0.0
47,63,0.0,0.0
31,63,0.0,0.0
57,63,0.0,0.0
10,63,0.0,0.0
12,63,0.0,0.0
33,63,0.0,0.0
3,63,0.0,0.0
32,63,0.0,0.0
36,63,0.0,0.0
21,63,0.0,0.0
35,63,0.0,0.0
23,63,0.0,0.0
18,63,0.0,0.0
30,63,0.0,0.0
34,63,0.0,0.0
51,63,0.0,0.0
50,63,0.0,0.0
13,63,0.0,0.0
19,63,0.0,0.0
37,63,0.0,0.0
22,63,0.0,0.0
16,63,0.0,0.0
38,63,0.0,0.0
41,63,0.0,0.0
7,63,0.0,0.0
56,63,0.0,0.0
1,68,0.0,0.0
49,68,0.0,0.0
4,68,0.0,0.0
40,68,0.0,0.0
45,68,0.0,0.0
6,68,0.0,0.0
8,68,0.0,0.0
55,68,0.0,0.0
11,68,0.0,0.0
15,68,0.0,0.0
61,68,0.0,0.0
43,68,0.0,0.0
74,68,0.0,0.0
68,73,0.0,0.0
39,68,0.0,0.0
48,68,0.0,0.0
68,70,0.0,0.0
42,68,0.0,0.0
46,68,0.0,0.0
44,68,0.0,0.0
17,68,0.0,0.0
20,68,0.0,0.0
24,68,0.0,0.0
72,68,0.0,0.0
5,68,0.0,0.0
26,68,0.0,0.0
58,68,0.0,0.0
27,68,0.0,0.0
25,68,0.0,0.0
60,68,0.0,0.0
28,68,0.0,0.0
29,68,0.0,0.0
52,68,0.0,0.0
14,68,0.0,0.0
9,68,0.0,0.0
47,68,0.0,0.0
31,68,0.0,0.0
65,68,0.0,0.0
0,68,0.0,0.0
57,68,0.0,0.0
10,68,0.0,0.0
12,68,0.0,0.0
33,68,0.0,0.0
3,68,0.0,0.0
32,68,0.0,0.0
36,68,0.0,0.0
21,68,0.0,0.0
35,68,0.0,0.0
23,68,0.0,0.0
18,68,0.0,0.0
69,68,0.0,0.0
30,68,0.0,0.0
34,68,0.0,0.0
51,68,0.0,0.0
50,68,0.0,0.0
13,68,0.0,0.0
19,68,0.0,0.0
37,68,0.0,0.0
22,68,0.0,0.0
16,68,0.0,0.0
2,68,0.0,0.0
38,68,0.0,0.0
41,68,0.0,0.0
7,68,0.0,0.0
56,68,0.0,0.0
1,71,0.0,0.0
1,62,0.0,0.0
1,49,0.0,0.0
4,1,0.0,0.0
40,1,0.0,0.0
1,45,0.0,0.0
6,1,0.0,0.0
8,1,0.0,0.0
55,1,0.0,0.0
1,11,0.0,0.0
1,67,0.0,0.0
1,61,0.0,0.0
1,43,0.0,0.0
1,74,0.0,0.0
1,73,0.0,0.0
1,39,0.0,0.0
1,48,0.0,0.0
1,70,0.0,0.0
1,42,0.0,0.0
1,46,0.0,0.0
1,44,0.0,0.0
17,1,0.0,0.0
20,1,0.0,0.0
1,24,0.0,0.0
1,72,0.0,0.0
5,1,0.0,0.0
26,1,0.0,0.0
1,58,0.0,0.0
27,1,0.0,0.0
1,54,0.0,0.0
25,1,0.0,0.0
1,66,0.0,0.0
1,60,0.0,0.0
28,1,0.0,0.0
29,1,0.0,0.0
1,52,0.0,0.0
9,1,0.0,0.0
47,1,0.0,0.0
31,1,0.0,0.0
1,65,0.0,0.0
1,53,0.0,0.0
57,1,0.0,0.0
10,1,0.0,0.0
1,12,0.0,0.0
33,1,0.0,0.0
3,1,0.0,0.0
32,1,0.0,0.0
1,36,0.0,0.0
21,1,0.0,0.0
1,35,0.0,0.0
1,23,0.0,0.0
18,1,0.0,0.0
1,69,0.0,0.0
30,1,0.0,0.0
34,1,0.0,0.0
1,51,0.0,0.0
1,50,0.0,0.0
1,13,0.0,0.0
19,1,0.0,0.0
37,1,0.0,0.0
22,1,0.0,0.0
38,1,0.0,0.0
41,1,0.0,0.0
7,1,0.0,0.0
56,1,0.0,0.0
4,71,0.0,0.0
40,71,0.0,0.0
45,71,0.0,0.0
6,71,0.0,0.0
8,71,0.0,0.0
55,71,0.0,0.0
11,71,0.0,0.0
64,71,0.0,0.0
15,71,0.0,0.0
59,71,0.0,0.0
61,71,0.0,0.0
43,71,0.0,0.0
74,71,0.0,0.0
39,71,0.0,0.0
48,71,0.0,0.0
70,71,0.0,0.0
42,71,0.0,0.0
46,71,0.0,0.0
44,71,0.0,0.0
17,71,0.0,0.0
20,71,0.0,0.0
24,71,0.0,0.0
72,71,0.0,0.0
5,71,0.0,0.0
26,71,0.0,0.0
27,71,0.0,0.0
25,71,0.0,0.0
71,66,0.0,0.0
60,71,0.0,0.0
28,71,0.0,0.0
29,71,0.0,0.0
52,71,0.0,0.0
14,71,0.0,0.0
9,71,0.0,0.0
47,71,0.0,0.0
31,71,0.0,0.0
65,71,0.0,0.0
0,71,0.0,0.0
57,71,0.0,0.0
10,71,0.0,0.0
12,71,0.0,0.0
33,71,0.0,0.0
3,71,0.0,0.0
32,71,0.0,0.0
36,71,0.0,0.0
21,71,0.0,0.0
35,71,0.0,0.0
23,71,0.0,0.0
18,71,0.0,0.0
69,71,0.0,0.0
30,71,0.0,0.0
34,71,0.0,0.0
51,71,0.0,0.0
50,71,0.0,0.0
13,71,0.0,0.0
19,71,0.0,0.0
37,71,0.0,0.0
22,71,0.0,0.0
16,71,0.0,0.0
2,71,0.0,0.0
38,71,0.0,0.0
41,71,0.0,0.0
7,71,0.0,0.0
56,71,0.0,0.0
62,49,0.0,0.0
4,62,0.0,0.0
40,62,0.0,0.0
45,62,0.0,0.0
6,62,0.0,0.0
8,62,0.0,0.0
55,62,0.0,0.0
11,62,0.0,0.0
62,64,0.0,0.0
15,62,0.0,0.0
62,67,0.0,0.0
62,59,0.0,0.0
43,62,0.0,0.0
74,62,0.0,0.0
62,73,0.0,0.0
39,62,0.0,0.0
48,62,0.0,0.0
62,70,0.0,0.0
42,62,0.0,0.0
46,62,0.0,0.0
44,62,0.0,0.0
17,62,0.0,0.0
20,62,0.0,0.0
24,62,0.0,0.0
72,62,0.0,0.0
5,62,0.0,0.0
26,62,0.0,0.0
27,62,0.0,0.0
25,62,0.0,0.0
60,62,0.0,0.0
28,62,0.0,0.0
29,62,0.0,0.0
52,62,0.0,0.0
14,62,0.0,0.0
9,62,0.0,0.0
47,62,0.0,0.0
31,62,0.0,0.0
65,62,0.0,0.0
0,62,0.0,0.0
57,62,0.0,0.0
10,62,0.0,0.0
12,62,0.0,0.0
33,62,0.0,0.0
3,62,0.0,0.0
32,62,0.0,0.0
36,62,0.0,0.0
21,62,0.0,0.0
35,62,0.0,0.0
23,62,0.0,0.0
18,62,0.0,0.0
69,62,0.0,0.0
30,62,0.0,0.0
34,62,0.0,0.0
51,62,0.0,0.0
50,62,0.0,0.0
13,62,0.0,0.0
19,62,0.0,0.0
37,62,0.0,0.0
22,62,0.0,0.0
16,62,0.0,0.0
2,62,0.0,0.0
38,62,0.0,0.0
41,62,0.0,0.0
7,62,0.0,0.0
56,62,0.0,0.0
4,49,0.0,0.0
40,49,0.0,0.0
45,49,0.0,0.0
6,49,0.0,0.0
8,49,0.0,0.0
55,49,0.0,0.0
11,49,0.0,0.0
64,49,0.0,0.0
15,49,0.0,0.0
67,49,0.0,0.0
59,49,0.0,0.0
61,49,0.0,0.0
43,49,0.0,0.0
74,49,0.0,0.0
49,73,0.0,0.0
39,49,0.0,0.0
49,70,0.0,0.0
42,49,0.0,0.0
46,49,0.0,0.0
44,49,0.0,0.0
17,49,0.0,0.0
20,49,0.0,0.0
24,49,0.0,0.0
5,49,0.0,0.0
26,49,0.0,0.0
58,49,0.0,0.0
27,49,0.0,0.0
54,49,0.0,0.0
25,49,0.0,0.0
49,66,0.0,0.0
28,49,0.0,0.0
29,49,0.0,0.0
52,49,0.0,0.0
14,49,0.0,0.0
9,49,0.0,0.0
47,49,0.0,0.0
31,49,0.0,0.0
65,49,0.0,0.0
53,49,0.0,0.0
0,49,0.0,0.0
57,49,0.0,0.0
10,49,0.0,0.0
12,49,0.0,0.0
33,49,0.0,0.0
3,49,0.0,0.0
32,49,0.0,0.0
36,49,0.0,0.0
21,49,0.0,0.0
35,49,0.0,0.0
23,49,0.0,0.0
18,49,0.0,0.0
69,49,0.0,0.0
30,49,0.0,0.0
34,49,0.0,0.0
51,49,0.0,0.0
13,49,0.0,0.0
19,49,0.0,0.0
37,49,0.0,0.0
22,49,0.0,0.0
16,49,0.0,0.0
2,49,0.0,0.0
38,49,0.0,0.0
41,49,0.0,0.0
7,49,0.0,0.0
56,49,0.0,0.0
4,6,0.0,0.0
4,11,0.0,0.0
4,64,0.0,0.0
4,15,0.0,0.0
4,67,0.0,0.0
4,59,0.0,0.0
4,61,0.0,0.0
4,43,0.0,0.0
4,74,0.0,0.0
4,73,0.0,0.0
4,39,0.0,0.0
4,48,0.0,0.0
4,70,0.0,0.0
4,42,0.0,0.0
4,46,0.0,0.0
4,44,0.0,0.0
4,17,0.0,0.0
4,20,0.0,0.0
4,72,0.0,0.0
4,5,0.0,0.0
4,26,0.0,0.0
4,58,0.0,0.0
4,27,0.0,0.0
4,54,0.0,0.0
4,25,0.0,0.0
4,66,0.0,0.0
4,60,0.0,0.0
4,28,0.0,0.0
4,29,0.0,0.0
4,52,0.0,0.0
4,14,0.0,0.0
4,47,0.0,0.0
31,4,0.0,0.0
4,65,0.0,0.0
4,53,0.0,0.0
4,0,0.0,0.0
4,57,0.0,0.0
4,12,0.0,0.0
32,4,0.0,0.0
4,36,0.0,0.0
4,21,0.0,0.0
4,35,0.0,0.0
4,18,0.0,0.0
4,69,0.0,0.0
4,30,0.0,0.0
4,51,0.0,0.0
4,50,0.0,0.0
4,13,0.0,0.0
4,19,0.0,0.0
4,37,0.0,0.0
4,22,0.0,0.0
4,16,0.0,0.0
4,2,0.0,0.0
4,38,0.0,0.0
4,41,0.0,0.0
4,7,0.0,0.0
4,56,0.0,0.0
6,40,0.0,0.0
40,11,0.0,0.0
40,64,0.0,0.0
15,40,0.0,0.0
40,67,0.0,0.0
40,59,0.0,0.0
40,61,0.0,0.0
40,43,0.0,0.0
40,74,0.0,0.0
40,73,0.0,0.0
40,39,0.0,0.0
40,48,0.0,0.0
40,70,0.0,0.0
40,42,0.0,0.0
40,46,0.0,0.0
40,44,0.0,0.0
17,40,0.0,0.0
20,40,0.0,0.0
40,72,0.0,0.0
5,40,0.0,0.0
26,40,0.0,0.0
40,58,0.0,0.0
27,40,0.0,0.0
40,54,0.0,0.0
25,40,0.0,0.0
40,66,0.0,0.0
40,60,0.0,0.0
28,40,0.0,0.0
29,40,0.0,0.0
40,52,0.0,0.0
14,40,0.0,0.0
47,40,0.0,0.0
31,40,0.0,0.0
40,65,0.0,0.0
40,53,0.0,0.0
40,0,0.0,0.0
57,40,0.0,0.0
40,12,0.0,0.0
32,40,0.0,0.0
40,36,0.0,0.0
21,40,0.0,0.0
40,35,0.0,0.0
18,40,0.0,0.0
40,69,0.0,0.0
30,40,0.0,0.0
40,51,0.0,0.0
40,50,0.0,0.0
40,13,0.0,0.0
19,40,0.0,0.0
37,40,0.0,0.0
22,40,0.0,0.0
16,40,0.0,0.0
40,2,0.0,0.0
38,40,0.0,0.0
41,40,0.0,0.0
7,40,0.0,0.0
56,40,0.0,0.0
45,11,0.0,0.0
45,64,0.0,0.0
45,67,0.0,0.0
45,59,0.0,0.0
45,61,0.0,0.0
43,45,0.0,0.0
45,74,0.0,0.0
45,73,0.0,0.0
45,39,0.0,0.0
45,48,0.0,0.0
45,70,0.0,0.0
45,42,0.0,0.0
45,46,0.0,0.0
45,44,0.0,0.0
17,45,0.0,0.0
20,45,0.0,0.0
45,72,0.0,0.0
26,45,0.0,0.0
45,58,0.0,0.0
27,45,0.0,0.0
54,45,0.0,0.0
25,45,0.0,0.0
45,66,0.0,0.0
45,60,0.0,0.0
28,45,0.0,0.0
29,45,0.0,0.0
52,45,0.0,0.0
47,45,0.0,0.0
31,45,0.0,0.0
45,65,0.0,0.0
45,53,0.0,0.0
0,45,0.0,0.0
57,45,0.0,0.0
45,12,0.0,0.0
32,45,0.0,0.0
45,36,0.0,0.0
21,45,0.0,0.0
45,35,0.0,0.0
18,45,0.0,0.0
45,69,0.0,0.0
30,45,0.0,0.0
51,45,0.0,0.0
45,50,0.0,0.0
45,13,0.0,0.0
19,45,0.0,0.0
37,45,0.0,0.0
22,45,0.0,0.0
2,45,0.0,0.0
38,45,0.0,0.0
41,45,0.0,0.0
56,45,0.0,0.0
8,6,0.0,0.0
55,6,0.0,0.0
6,11,0.0,0.0
6,64,0.0,0.0
6,67,0.0,0.0
6,59,0.0,0.0
6,61,0.0,0.0
6,43,0.0,0.0
6,74,0.0,0.0
6,73,0.0,0.0
6,39,0.0,0.0
6,48,0.0,0.0
6,70,0.0,0.0
6,42,0.0,0.0
6,46,0.0,0.0
6,44,0.0,0.0
17,6,0.0,0.0
20,6,0.0,0.0
6,24,0.0,0.0
6,72,0.0,0.0
26,6,0.0,0.0
6,58,0.0,0.0
27,6,0.0,0.0
6,54,0.0,0.0
25,6,0.0,0.0
6,66,0.0,0.0
6,60,0.0,0.0
28,6,0.0,0.0
29,6,0.0,0.0
6,52,0.0,0.0
9,6,0.0,0.0
47,6,0.0,0.0
31,6,0.0,0.0
6,65,0.0,0.0
6,53,0.0,0.0
6,0,0.0,0.0
57,6,0.0,0.0
10,6,0.0,0.0
6,12,0.0,0.0
33,6,0.0,0.0
3,6,0.0,0.0
32,6,0.0,0.0
6,36,0.0,0.0
21,6,0.0,0.0
6,35,0.0,0.0
6,23,0.0,0.0
18,6,0.0,0.0
6,69,0.0,0.0
30,6,0.0,0.0
34,6,0.0,0.0
6,51,0.0,0.0
6,50,0.0,0.0
6,13,0.0,0.0
19,6,0.0,0.0
37,6,0.0,0.0
22,6,0.0,0.0
6,2,0.0,0.0
38,6,0.0,0.0
41,6,0.0,0.0
56,6,0.0,0.0
8,11,0.0,0.0
8,64,0.0,0.0
8,15,0.0,0.0
8,67,0.0,0.0
8,59,0.0,0.0
8,61,0.0,0.0
8,43,0.0,0.0
8,74,0.0,0.0
8,73,0.0,0.0
8,39,0.0,0.0
8,48,0.0,0.0
8,70,0.0,0.0
8,42,0.0,0.0
8,46,0.0,0.0
8,44,0.0,0.0
8,17,0.0,0.0
20,8,0.0,0.0
8,72,0.0,0.0
8,5,0.0,0.0
26,8,0.0,0.0
8,58,0.0,0.0
27,8,0.0,0.0
8,54,0.0,0.0
25,8,0.0,0.0
8,66,0.0,0.0
8,60,0.0,0.0
28,8,0.0,0.0
29,8,0.0,0.0
8,52,0.0,0.0
8,14,0.0,0.0
47,8,0.0,0.0
31,8,0.0,0.0
8,65,0.0,0.0
8,53,0.0,0.0
8,0,0.0,0.0
8,57,0.0,0.0
8,12,0.0,0.0
32,8,0.0,0.0
8,36,0.0,0.0
21,8,0.0,0.0
8,35,0.0,0.0
8,18,0.0,0.0
8,69,0.0,0.0
30,8,0.0,0.0
8,51,0.0,0.0
8,50,0.0,0.0
8,13,0.0,0.0
8,19,0.0,0.0
37,8,0.0,0.0
22,8,0.0,0.0
8,16,0.0,0.0
8,2,0.0,0.0
38,8,0.0,0.0
41,8,0.0,0.0
8,7,0.0,0.0
56,8,0.0,0.0
55,11,0.0,0.0
55,64,0.0,0.0
55,15,0.0,0.0
55,67,0.0,0.0
55,59,0.0,0.0
55,61,0.0,0.0
55,43,0.0,0.0
55,74,0.0,0.0
55,73,0.0,0.0
55,39,0.0,0.0
55,48,0.0,0.0
55,70,0.0,0.0
55,42,0.0,0.0
55,46,0.0,0.0
55,44,0.0,0.0
55,17,0.0,0.0
20,55,0.0,0.0
55,72,0.0,0.0
55,5,0.0,0.0
26,55,0.0,0.0
55,58,0.0,0.0
27,55,0.0,0.0
55,54,0.0,0.0
25,55,0.0,0.0
55,66,0.0,0.0
55,60,0.0,0.0
28,55,0.0,0.0
29,55,0.0,0.0
55,52,0.0,0.0
55,14,0.0,0.0
47,55,0.0,0.0
31,55,0.0,0.0
55,65,0.0,0.0
55,53,0.0,0.0
55,0,0.0,0.0
55,57,0.0,0.0
55,12,0.0,0.0
32,55,0.0,0.0
55,36,0.0,0.0
21,55,0.0,0.0
55,35,0.0,0.0
55,18,0.0,0.0
55,69,0.0,0.0
30,55,0.0,0.0
55,51,0.0,0.0
55,50,0.0,0.0
55,13,0.0,0.0
55,19,0.0,0.0
37,55,0.0,0.0
22,55,0.0,0.0
55,16,0.0,0.0
55,2,0.0,0.0
38,55,0.0,0.0
41,55,0.0,0.0
55,7,0.0,0.0
56,55,0.0,0.0
11,64,0.0,0.0
15,11,0.0,0.0
11,67,0.0,0.0
11,59,0.0,0.0
11,61,0.0,0.0
43,11,0.0,0.0
11,74,0.0,0.0
11,73,0.0,0.0
11,39,0.0,0.0
11,48,0.0,0.0
11,70,0.0,0.0
46,11,0.0,0.0
44,11,0.0,0.0
17,11,0.0,0.0
